Tipo de Solicitud,Nro. GEX,Fecha Vencimiento,Estado,Regional,Departamento,Tecnicos,Fecha de Solicitud,Fecha de Resolución,Fecha de Inscripción,Caudal,Volumen,Uso,Destino,Latitud,Longitud,Mes Inicio,Mes Final,Horas x Año,Id Solicitud,Sección y localidad catastral,Tipo de acuifero,profundidad,Diámetro,Caudal Ensayado,Nivel Estático,Nivel Dinámico,Accion Solicitud,Tipo Resolución,Número de Padrón,Dias_Demora,Es_Riego
Proyecto de Aprovechamiento,2025/36001/002630,2035-08-19,Registrada,ROCHA,MALDONADO,ALEJANDRO AGUSTIN OLEAGA BAZTERRICA,2025-02-18,2025-08-19,2025-09-12,8.0,14688,Otros usos,Otros,-34.89384678,-54.82153776,1.0,12.0,2880,258187,,"FISURADO, FISURADO, FISURADO",60.0,160.0,1.3,18.99,24.02,NuevaNuevaNueva,Permiso de usoPermiso de usoPermiso de uso,18066,182.0,0
Proyecto de Aprovechamiento,2025/36001/002252,2026-04-17,Registrada,FRAY BENTOS,RÍO NEGRO,SERGIO ANDRES GAGLIARDI URTASUN,2025-02-12,2025-06-16,2025-07-03,4.0,8640,Otros usos agropecuarios,Tambo,-33.17717979,-58.27335656,1.0,12.0,2160,258191,,SEDIMENTARIO,40.0,250.0,4.0,4.0,22.0,Nueva,Permiso de uso,4144,124.0,0
Proyecto de Aprovechamiento,2025/36001/002241,2032-11-07,Registrada,FRAY BENTOS,RÍO NEGRO,SERGIO ANDRES GAGLIARDI URTASUN,2025-02-12,2025-09-04,2025-09-16,3.0,6480,Otros usos agropecuarios,Abrevadero de ganado,-33.1696646,-58.3366473,1.0,12.0,2160,258193,,AMBOS,51.0,250.0,3.0,14.6,27.0,Nueva,Permiso de uso,1607,204.0,0
Proyecto de Aprovechamiento,2025/36001/003282,2035-06-30,Registrada,SAN JOSÉ,CANELONES,ROBERTO ANDRÉS CARRIÓN OLIVERI,2025-02-26,2025-09-11,2025-09-29,3.5,11660,Riego,Frutales,-34.67301489,-56.15271963,9.0,3.0,3528,258194,,"AMBOS, AMBOS",80.0,160.0,2.5,14.0,57.0,NuevaNueva,Permiso de usoPermiso de uso,,197.0,1
Proyecto de Aprovechamiento,2025/36001/000754,2035-06-30,Registrada,SALTO,SALTO,ANDRÉS SARACHO POSES,2025-02-12,2025-07-29,2025-08-14,14.5,55680,Riego,Frutales,-31.37553628,-57.86229797,9.0,4.0,3840,258196,,FISURADO,23.0,152.4,14.5,10.31,11.57,Renov/Modif,Permiso de uso,4051,167.0,1
Proyecto de Aprovechamiento,2025/36001/002684,2026-02-15,Registrada,FRAY BENTOS,RÍO NEGRO,SEBASTIAN PEREZ BLANCO,2025-02-19,2025-06-16,2025-07-04,2.3,6624,Otros usos agropecuarios,Abrevadero de ganado,-33.24774911,-58.33664185,1.0,12.0,2880,258199,,SEDIMENTARIO,81.0,160.0,2.3,15.0,37.0,Nueva,Permiso de uso,4294,117.0,0
Proyecto de Aprovechamiento,2025/36001/002931,2035-08-14,Registrada,MONTEVIDEO,MALDONADO,ROBERTO ANDRÉS CARRIÓN OLIVERI,2025-02-21,2025-08-14,2025-09-11,1.8,9000,Otros usos,Comercial y servicios,-34.86040498,-55.05771518,1.0,12.0,5040,258201,,SEDIMENTARIO,36.0,250.0,2.0,6.0,9.0,Nueva,Permiso de uso,2639,174.0,0
Proyecto de Aprovechamiento,2024/36001/025986,2034-06-30,Registrada,MONTEVIDEO,MONTEVIDEO,SERGIO ANDRES GAGLIARDI URTASUN,2025-02-13,2025-02-13,2025-02-14,36.0,9720,Riego,Hortalizas,-34.83685775,-56.30256144,12.0,5.0,270,258205,,FISURADO,46.0,146.0,36.0,3.6,13.3,Renov/Modif,Permiso de uso,53344,0.0,1
Proyecto de Aprovechamiento,2025/36001/001000,2035-08-14,Registrada,FRAY BENTOS,COLONIA,SEBASTIAN PEREZ BLANCO,2025-02-13,2025-08-14,2025-08-20,5.4,11664,Otros usos,Comercial y servicios,-34.45185768,-57.76919313,1.0,12.0,2160,258212,,AMBOS,61.0,160.0,5.4,13.07,16.0,Nueva,Permiso de uso,7118,182.0,0
Proyecto de Aprovechamiento,2025/36001/002506,2035-07-15,Registrada,MONTEVIDEO,MALDONADO,SEBASTIAN PEREZ BLANCO,2025-02-17,2025-07-15,2025-07-22,1.0,2880,Otros usos,Otros,-34.93048794,-54.92334522,1.0,12.0,2880,258223,,FISURADO,102.0,160.0,1.0,29.0,60.0,Nueva,Permiso de uso,10972,148.0,0
Proyecto de Aprovechamiento,2025/36001/002605,2035-07-15,Registrada,MONTEVIDEO,CANELONES,SEBASTIAN PEREZ BLANCO,2025-02-18,2025-07-15,2025-07-23,5.0,4500,Otros usos agropecuarios,Otros,-34.69374168,-56.03419974,1.0,12.0,900,258226,,FISURADO,32.0,160.0,5.0,8.73,22.0,Nueva,Permiso de uso,40149,147.0,0
Proyecto de Aprovechamiento,2025/36001/003161,2035-06-24,Registrada,SAN JOSÉ,SAN JOSÉ,HUGO LUIS BONJOUR MORALES,2025-02-25,2025-06-24,2025-07-03,0.645,697,Consumo humano,Uso doméstico,-34.62200417,-56.63633949,1.0,12.0,1080,258227,,SEDIMENTARIO,33.0,1200.0,0.8,28.0,29.0,Nueva,Permiso de uso,13257,119.0,0
Proyecto de Aprovechamiento,2025/36001/001165,2035-05-14,Registrada,SAN JOSÉ,SAN JOSÉ,Juan Pablo Caballero Ferrari,2025-02-17,2025-05-14,2025-05-16,8.0,8640,Otros usos,Comercial y servicios,-34.40212264,-56.54047485,1.0,12.0,1080,258228,,"SEDIMENTARIO, SEDIMENTARIO",33.0,160.0,4.0,4.0,20.0,NuevaNueva,Permiso de usoPermiso de uso,18808,86.0,0
Proyecto de Aprovechamiento,2025/36001/001560,2035-05-20,Registrada,DURAZNO,FLORES,MALENA SILVIA PESSI ALBISU,2025-02-17,2025-05-20,2025-05-22,3.8,1003,Otros usos,Comercial y servicios,-33.83143,-56.59405349,1.0,12.0,264,258229,,FISURADO,48.0,250.0,2.0,5.8,8.2,Nueva,Permiso de uso,4910,92.0,0
Permiso de Estudio,2025/36001/003133,2025-10-22,Registrada,FRAY BENTOS,RÍO NEGRO,MAURICIO MONTAÑO GUTIERREZ,2025-02-25,2025-04-22,2025-04-23,,,Usos no consuntivos,Permiso de estudio,-33.17364341,-58.186225,,,,258230,,SEDIMENTARIO,40.0,228.6,,,,Nueva,Permiso de uso,8200,56.0,0
Proyecto de Aprovechamiento,2025/36001/001445,2035-02-25,Registrada,MONTEVIDEO,MALDONADO,JUAN JOSÉ LEDESMA PROFUMO,2025-02-19,2025-02-25,2025-03-07,5.4,25920,Industrial,Envasado de agua,-34.66918365,-55.29657852,12.0,11.0,4800,258234,,FISURADO,64.0,152.0,5.4,3.6,35.0,Renov/Modif,Permiso de uso,31114,6.0,0
Proyecto de Aprovechamiento,2025/36001/001482,2035-06-30,Registrada,SALTO,SALTO,NELSON ROBERTO MOLINA MOLINA,2025-02-18,2025-08-12,2025-09-25,13.0,25740,Riego,Hortalizas,-31.36051337,-57.83719819,1.0,12.0,2160,258235,,FISURADO,25.0,200.0,13.0,11.5,16.2,Nueva,Permiso de uso,4538,175.0,1
Proyecto de Aprovechamiento,2025/36001/017439,2035-12-29,Registrada,FRAY BENTOS,SORIANO,MAURICIO MONTAÑO GUTIERREZ,2025-10-23,2025-12-29,2026-01-08,4.7,20304,Otros usos,Comercial y servicios,-33.37715049,-57.89877274,1.0,12.0,4320,258239,,SEDIMENTARIO,52.0,215.9,4.7,18.42,19.12,Nueva,Permiso de uso,296,67.0,0
Proyecto de Aprovechamiento,2025/36001/002985,2035-07-21,Registrada,MONTEVIDEO,CANELONES,SEBASTIAN PEREZ BLANCO,2025-02-24,2025-07-21,2025-08-12,4.5,3240,Otros usos agropecuarios,Abrevadero de ganado,-34.719861,-55.830488,1.0,12.0,720,258249,,FISURADO,60.0,160.0,6.0,9.8,23.0,Nueva,Permiso de uso,16777,147.0,0
Proyecto de Aprovechamiento,2025/36001/003470,2035-07-16,Registrada,SAN JOSÉ ESTE,FLORIDA,NELSON ROBERTO MOLINA MOLINA,2025-03-05,2025-07-16,2025-07-23,6.0,17280,Otros usos agropecuarios,Abrevadero de ganado,-34.2135935,-56.27307038,1.0,12.0,2880,258257,,FISURADO,40.0,250.0,10.0,5.0,15.4,Nueva,Permiso de uso,455,133.0,0
Proyecto de Aprovechamiento,2025/36001/003247,2029-12-23,Registrada,MONTEVIDEO,CANELONES,SEBASTIAN PEREZ BLANCO,2025-02-26,2025-07-17,2025-07-23,4.0,1200,Consumo humano,Uso doméstico,-34.69016514,-56.03775831,1.0,12.0,300,258262,,FISURADO,51.0,160.0,4.0,17.77,26.0,Nueva,Permiso de uso,24750,141.0,0
Proyecto de Aprovechamiento,2025/36001/003458,2036-01-12,Registrada,SALTO,PAYSANDÚ,NELSON ROBERTO MOLINA MOLINA,2025-03-05,2026-01-12,2026-01-27,5.0,10800,Otros usos agropecuarios,Abrevadero de ganado,-32.05272801,-56.39340028,1.0,12.0,2160,258263,,FISURADO,29.0,225.0,5.0,4.0,5.0,Nueva,Permiso de uso,13058,313.0,0
Proyecto de Aprovechamiento,2025/36001/003496,2032-05-26,Registrada,ARTIGAS,ARTIGAS,SERGIO ANDRES GAGLIARDI URTASUN,2025-03-06,2025-06-18,2025-07-03,2.5,7200,Otros usos agropecuarios,Abrevadero de ganado,-30.34297366,-57.58868415,1.0,12.0,2880,258267,,FISURADO,44.0,200.0,2.5,18.0,24.0,Nueva,Permiso de uso,,104.0,0
Proyecto de Aprovechamiento,2025/36001/005198,2035-11-17,Registrada,MONTEVIDEO,MONTEVIDEO,SERGIO ANDRES GAGLIARDI URTASUN,2025-04-02,2025-11-17,2025-11-21,3.1,6696,Industrial,Otros,-34.80674534,-56.09248772,1.0,12.0,2160,258275,,AMBOS,33.0,200.0,3.1,0.1,15.0,Nueva,Permiso de uso,102800,229.0,0
Proyecto de Aprovechamiento,2025/36001/004435,2035-06-11,Registrada,DURAZNO,DURAZNO,NELSON ROBERTO MOLINA MOLINA,2025-06-02,2025-06-11,2025-07-01,6.0,12960,Otros usos agropecuarios,Abrevadero de ganado,-33.14648375,-55.96173944,1.0,12.0,2160,258277,,FISURADO,49.0,250.0,6.0,3.0,13.3,Nueva,Permiso de uso,11277,9.0,0
Proyecto de Aprovechamiento,2025/36001/003654,2035-06-30,Registrada,MONTEVIDEO,CANELONES,SEBASTIAN PEREZ BLANCO,2025-03-10,2025-07-15,2025-07-22,0.65,643,Riego,Hortalizas,-34.68354338,-56.0670425,9.0,11.0,990,258285,,SEDIMENTARIO,36.0,132.0,0.65,6.68,23.44,Nueva,Permiso de uso,1308,127.0,1
Proyecto de Aprovechamiento,2025/36001/003700,2035-11-19,Registrada,MONTEVIDEO,MONTEVIDEO,MARGARITA MARÍA SIENRA VALLE,2025-03-10,2025-11-19,2025-11-27,2.0,5760,Riego,Hortalizas,-34.74472397,-56.30917981,1.0,12.0,2880,258286,,AMBOS,40.0,150.0,1.0,9.34,10.23,Nueva,Permiso de uso,144437,254.0,1
Proyecto de Aprovechamiento,2024/36001/011366,2035-12-17,Registrada,FRAY BENTOS,SORIANO,NELSON ROBERTO MOLINA MOLINA,2025-03-10,2025-12-17,2025-12-23,4.2,12096,Otros usos agropecuarios,Abrevadero de ganado,-33.39544768,-57.81535897,7.0,6.0,2880,258293,,FISURADO,46.0,212.5,4.2,14.5,30.0,Nueva,Permiso de uso,710,282.0,0
Proyecto de Aprovechamiento,2025/36001/003942,2034-12-29,Registrada,SAN JOSÉ ESTE,CANELONES,SEBASTIAN PEREZ BLANCO,2025-03-13,2025-07-02,2025-07-10,20.0,39500,Riego,Otros,-34.51321126,-56.17791165,10.0,3.0,2016,258314,,SEDIMENTARIO,78.0,160.0,20.0,6.0,20.0,Nueva,Permiso de uso,12055,111.0,1
Proyecto de Aprovechamiento,2025/36001/004209,2035-01-01,Registrada,FRAY BENTOS,COLONIA,SERGIO ANDRES GAGLIARDI URTASUN,2025-03-19,2025-09-03,2025-09-16,8.5,30600,Industrial,Alimentos y bebidas,-34.34935803,-57.27663428,1.0,12.0,3600,258317,,AMBOS,30.0,200.0,8.32,12.34,19.75,Nueva,Permiso de uso,20759,168.0,0
Proyecto de Aprovechamiento,2025/36001/006068,2035-09-11,Registrada,SAN JOSÉ,SAN JOSÉ,HÉCTOR LAUTARO POCHINTESTA CHALAR,2025-04-22,2025-09-11,2025-09-26,0.98,1058,Otros usos,Comercial y servicios,-34.28772475,-56.81763154,1.0,12.0,1080,258320,,FISURADO,29.0,160.0,1234.0,1234.0,1234.0,Nueva,Permiso de uso,4269,142.0,0
Proyecto de Aprovechamiento,2025/36001/004047,2033-03-31,Registrada,TACUAREMBÓ,TACUAREMBÓ,Martin  Gaye Dutra,2025-03-17,2025-08-01,2025-08-15,1.0,1440,Consumo humano,Uso doméstico,-32.32835122,-55.61185384,1.0,12.0,1440,258322,,SEDIMENTARIO,50.0,160.0,0.8,6.81,11.56,Nueva,Permiso de uso,10664,137.0,0
Proyecto de Aprovechamiento,2025/36001/000996,2034-12-29,Registrada,MONTEVIDEO,CANELONES,SEBASTIAN PEREZ BLANCO,2025-03-18,2025-07-01,2025-07-04,1.1,3630,Otros usos,Comercial y servicios,-34.68750195,-56.06358002,1.0,12.0,3300,258326,,SEDIMENTARIO,50.0,160.0,1.1,1.35,5.44,Nueva,Permiso de uso,24703,105.0,0
Proyecto de Aprovechamiento,2025/36001/004215,2035-10-31,Registrada,MONTEVIDEO,MALDONADO,SEBASTIAN PEREZ BLANCO,2025-03-19,2025-10-31,2025-11-12,3.6,1296,Consumo humano,Uso doméstico,-34.7419302,-55.41891132,1.0,12.0,360,258328,,AMBOS,23.0,160.0,3.6,4.0,9.0,Nueva,Permiso de uso,1296,226.0,0
Proyecto de Aprovechamiento,2025/36001/005851,2035-09-09,Registrada,MONTEVIDEO,MONTEVIDEO,RAMÓN MARTÍN APPRATTO MATHISSON,2025-04-10,2025-09-09,2025-09-18,9.9,41818,Industrial,Química,-34.8158267,-56.2351065,12.0,11.0,4224,258330,,AMBOS,40.2,152.0,9.0,6.27,35.46,Renov/Modif,Permiso de uso,50206,152.0,0
Proyecto de Aprovechamiento,2025/36001/004754,2026-01-10,Registrada,FRAY BENTOS,RÍO NEGRO,NELSON ROBERTO MOLINA MOLINA,2025-07-16,2025-07-21,2025-08-12,4.5,8100,Industrial,Otros,-32.73097997,-57.80186294,3.0,2.0,1800,258336,,SEDIMENTARIO,47.0,243.75,4.5,15.79,17.0,Renov/Modif,Permiso de uso,3780,5.0,0
Proyecto de Aprovechamiento,2025/36001/005843,2030-06-09,Registrada,SAN JOSÉ ESTE,CANELONES,ROBERTO ANDRÉS CARRIÓN OLIVERI,2025-07-07,2025-09-05,2025-09-16,2.4,13824,Industrial,Alimentos y bebidas,-34.42126054,-55.95905811,1.0,12.0,5760,258348,,AMBOS,74.0,250.0,2.4,3.8,43.5,Nueva,Permiso de uso,60493,60.0,0
Proyecto de Aprovechamiento,2025/36001/004747,2035-07-28,Registrada,FRAY BENTOS,RÍO NEGRO,SEBASTIAN PEREZ BLANCO,2025-03-26,2025-07-28,2025-08-14,4.2,1512,Otros usos,Comercial y servicios,-33.114292,-58.31069596,1.0,12.0,360,258351,,SEDIMENTARIO,30.0,160.0,4.2,6.5,13.0,Nueva,Permiso de uso,381,124.0,0
Proyecto de Aprovechamiento,2025/36001/006071,2035-06-30,Registrada,SAN JOSÉ,COLONIA,ROBERTO ANDRÉS CARRIÓN OLIVERI,2025-07-07,2025-08-20,2025-09-12,6.63,18560,Riego,Hortalizas,-34.37045679,-57.16518836,9.0,3.0,2800,258352,,SEDIMENTARIO,32.0,160.0,14.4,24.5,28.0,Renov/Modif,Permiso de uso,1355,44.0,1
Proyecto de Aprovechamiento,2024/36001/020393,2035-07-04,Registrada,FRAY BENTOS,RÍO NEGRO,SEBASTIAN PEREZ BLANCO,2025-03-26,2025-07-04,2025-07-21,4.2,9072,Otros usos,Comercial y servicios,-32.70866986,-57.62787399,1.0,12.0,2160,258356,,SEDIMENTARIO,60.0,160.0,4.2,7.78,18.0,Nueva,Permiso de uso,3358,100.0,0
Proyecto de Aprovechamiento,2025/36001/006145,2035-04-02,Registrada,FRAY BENTOS,COLONIA,ROBERTO ANDRÉS CARRIÓN OLIVERI,2025-04-23,2025-07-01,2025-07-08,9.67,26400,Riego,Hortalizas,-34.36854886,-57.23196604,9.0,3.0,2730,258358,,SEDIMENTARIO,30.0,150.0,10.0,3.5,7.5,Renov/Modif,Permiso de uso,1118,69.0,1
Proyecto de Aprovechamiento,2024/36001/016546,2028-02-21,Registrada,FRAY BENTOS,RÍO NEGRO,SERGIO ANDRES GAGLIARDI URTASUN,2025-03-28,2025-03-28,2025-04-09,16.2,48600,Industrial,Alimentos y bebidas,-33.12429457,-58.28592178,12.0,11.0,3000,258363,,AMBOS,150.0,200.0,15.0,10.47,21.57,Renov/Modif,Permiso de uso,8700,0.0,0
Proyecto de Aprovechamiento,2025/36001/005113,2035-07-17,Registrada,MONTEVIDEO,CANELONES,SEBASTIAN PEREZ BLANCO,2025-04-01,2025-07-17,2025-07-23,14.5,45000,Otros usos,Otros,-34.77523998,-55.88119727,1.0,12.0,3600,258367,,"AMBOS, AMBOS",70.0,160.0,14.0,16.5,50.0,NuevaNueva,Permiso de usoPermiso de uso,71028,107.0,0
Proyecto de Aprovechamiento,2025/36001/005194,2035-09-12,Registrada,MONTEVIDEO,MALDONADO,SEBASTIAN PEREZ BLANCO,2025-04-02,2025-09-12,2025-10-09,1.4,1512,Consumo humano,Uso doméstico,-34.87528892,-55.02973019,1.0,12.0,1080,258370,,AMBOS,96.0,160.0,1.4,10.8,68.5,Nueva,Permiso de uso,22925,163.0,0
Proyecto de Aprovechamiento,2025/36001/007349,2035-10-29,Registrada,SAN JOSÉ,CANELONES,MATÍAS ERNESTO EGUIA RODRIGUEZ,2025-08-12,2025-10-29,2025-11-11,1.2,2376,Otros usos agropecuarios,Abrevadero de ganado,-34.69619897,-56.1523338,1.0,12.0,2160,258376,,"SEDIMENTARIO, SEDIMENTARIO",25.0,1400.0,1.2,12.0,22.0,NuevaNueva,Permiso de usoPermiso de uso,65689,78.0,0
Proyecto de Aprovechamiento,2025/36001/005270,2035-06-17,Registrada,SAN JOSÉ ESTE,FLORIDA,NELSON ROBERTO MOLINA MOLINA,2025-04-03,2025-08-01,2025-08-21,4.5,6480,Consumo humano,Uso doméstico,-34.02195753,-56.20334004,2.0,1.0,1440,258377,,FISURADO,49.0,200.0,4.5,7.0,11.5,Nueva,Permiso de uso,8485,120.0,0
Proyecto de Aprovechamiento,2025/36001/005313,2028-03-02,Registrada,SAN JOSÉ,SAN JOSÉ,NELSON ROBERTO MOLINA MOLINA,2025-04-03,2025-09-09,2025-09-18,3.0,10800,Otros usos agropecuarios,Tambo,-34.21848437,-56.60888464,1.0,12.0,3600,258378,,AMBOS,52.0,200.0,3.0,2.5,32.5,Nueva,Permiso de uso,18448,159.0,0
Proyecto de Aprovechamiento,2025/36001/005223,2035-09-03,Registrada,SAN JOSÉ,SAN JOSÉ,MARIA PAULA COLLAZO CARABALLO,2025-04-02,2025-09-03,2025-09-15,5.1,3672,Otros usos,Comercial y servicios,-34.64918926,-56.60813296,1.0,12.0,720,258379,,SEDIMENTARIO,33.0,305.0,5.1,15.2,15.76,Nueva,Permiso de uso,3921,154.0,0
Proyecto de Aprovechamiento,2025/36001/005281,2035-09-09,Registrada,SALTO,SALTO,Juan Pablo Caballero Ferrari,2025-04-03,2025-09-09,2025-09-17,10.0,15840,Consumo humano,Uso doméstico,-31.33991078,-57.45258919,1.0,11.0,1584,258380,,FISURADO,45.0,160.0,10.0,8.0,30.0,Nueva,Permiso de uso,10535,159.0,0
Proyecto de Aprovechamiento,2024/36001/027246,2035-07-04,Registrada,FRAY BENTOS,RÍO NEGRO,NELSON ROBERTO MOLINA MOLINA,2025-04-03,2025-07-04,2025-07-17,1.0,2880,Otros usos agropecuarios,Abrevadero de ganado,-32.41684067,-57.16967123,11.0,10.0,2880,258392,,SEDIMENTARIO,48.0,250.0,1.0,17.0,39.0,Nueva,Permiso de uso,790,92.0,0
Proyecto de Aprovechamiento,2024/36001/027312,2035-07-25,Registrada,FRAY BENTOS,COLONIA,NELSON ROBERTO MOLINA MOLINA,2025-04-04,2025-07-25,2025-08-12,6.0,12960,Consumo humano,Uso doméstico,-34.15724356,-57.99567953,11.0,10.0,2160,258395,,FISURADO,33.0,250.0,6.0,8.0,12.0,Nueva,Permiso de uso,19579,112.0,0
Proyecto de Aprovechamiento,2025/36001/006154,2035-06-30,Registrada,SAN JOSÉ,COLONIA,ROBERTO ANDRÉS CARRIÓN OLIVERI,2025-07-30,2025-08-01,2025-08-18,8.4,15120,Riego,Hortalizas,-34.42286454,-57.14634089,9.0,2.0,1794,258401,,SEDIMENTARIO,20.0,150.0,8.0,10.0,15.0,Renov/Modif,Permiso de uso,1340,2.0,1
Proyecto de Aprovechamiento,2024/36001/027321,2035-07-29,Registrada,FRAY BENTOS,COLONIA,NELSON ROBERTO MOLINA MOLINA,2025-04-04,2025-07-29,2025-08-14,1.5,4320,Otros usos,Turismo/Recreación,-34.31361469,-57.36011996,10.0,9.0,2880,258406,,SEDIMENTARIO,42.0,250.0,1.5,2.0,22.0,Nueva,Permiso de uso,1343,116.0,0
Proyecto de Aprovechamiento,2025/36001/005442,2035-08-13,Registrada,MONTEVIDEO,CANELONES,MARIA PAULA COLLAZO CARABALLO,2025-04-07,2025-08-13,2025-09-11,1.0,2160,Consumo humano,Uso doméstico,-34.45532443,-55.73512159,1.0,12.0,2160,258407,,SEDIMENTARIO,50.0,152.0,1.0,4.5,41.0,Nueva,Permiso de uso,71535,128.0,0
Proyecto de Aprovechamiento,2025/36001/005449,2035-08-19,Registrada,SAN JOSÉ ESTE,CANELONES,MARIA PAULA COLLAZO CARABALLO,2025-04-07,2025-08-19,2025-09-12,0.785,848,Otros usos agropecuarios,Otros,-34.53038533,-56.12300795,1.0,12.0,1080,258409,,SEDIMENTARIO,24.0,152.0,0.8,6.6,16.0,Nueva,Permiso de uso,40681,134.0,0
Proyecto de Aprovechamiento,2025/36001/006796,2035-09-12,Registrada,FRAY BENTOS,COLONIA,Valeria Silvina Arballo Fassi,2025-05-08,2025-09-12,2025-09-29,6.0,15120,Otros usos,Comercial y servicios,-33.88958642,-58.3614285,1.0,12.0,2520,258412,,SEDIMENTARIO,58.0,160.0,6.2,5.07,16.52,Nueva,Permiso de uso,24566,127.0,0
Proyecto de Aprovechamiento,2024/36001/027317,2035-06-18,Registrada,FRAY BENTOS,RÍO NEGRO,NELSON ROBERTO MOLINA MOLINA,2025-04-07,2025-06-18,2025-07-01,5.0,18000,Otros usos agropecuarios,Abrevadero de ganado,-32.65761478,-57.44207226,1.0,12.0,3600,258418,,SEDIMENTARIO,60.0,250.0,5.0,7.0,12.0,Nueva,Permiso de uso,6467,72.0,0
Proyecto de Aprovechamiento,2025/36001/005580,2035-08-19,Registrada,MONTEVIDEO,CANELONES,MARIA PAULA COLLAZO CARABALLO,2025-04-08,2025-08-19,2025-09-12,0.785,3391,Otros usos agropecuarios,Otros,-34.51146857,-55.84817421,1.0,12.0,4320,258420,,SEDIMENTARIO,22.0,152.0,0.8,12.68,18.0,Nueva,Permiso de uso,71146,133.0,0
Proyecto de Aprovechamiento,2025/36001/006217,2035-09-11,Registrada,MONTEVIDEO,CANELONES,ROBERTO ANDRÉS CARRIÓN OLIVERI,2025-04-24,2025-09-11,2025-09-26,1.5,5400,Industrial,Otros,-34.78027338,-56.01713858,1.0,12.0,3600,258425,,AMBOS,58.0,160.0,1.5,8.0,50.0,Nueva,Permiso de uso,11533,140.0,0
Proyecto de Aprovechamiento,2025/36001/005687,2035-07-17,Registrada,MONTEVIDEO,CANELONES,MARIA PAULA COLLAZO CARABALLO,2025-04-09,2025-07-17,2025-07-23,0.196,288,Consumo humano,Uso doméstico,-34.56988438,-55.50420168,1.0,12.0,1488,258428,,SEDIMENTARIO,40.0,152.0,0.2,5.74,35.0,Nueva,Permiso de uso,5763,99.0,0
Proyecto de Aprovechamiento,2025/36001/005696,2035-07-17,Registrada,MONTEVIDEO,CANELONES,MARIA PAULA COLLAZO CARABALLO,2025-04-09,2025-07-17,2025-08-12,2.0,2160,Consumo humano,Uso doméstico,-34.60602284,-55.52086819,1.0,12.0,1080,258430,,FISURADO,44.0,152.0,2.0,1.66,24.0,Nueva,Permiso de uso,8434,99.0,0
Proyecto de Aprovechamiento,2025/36001/005712,2035-09-03,Registrada,MONTEVIDEO,CANELONES,MARIA PAULA COLLAZO CARABALLO,2025-04-09,2025-09-03,2025-09-25,4.415,9219,Otros usos agropecuarios,Abrevadero de ganado,-34.47025941,-55.82884298,1.0,12.0,2160,258431,,"SEDIMENTARIO, SEDIMENTARIO",17.0,1180.0,4.2,11.0,13.6,NuevaNueva,Permiso de usoPermiso de uso,59731,147.0,0
Proyecto de Aprovechamiento,2025/36001/005827,2026-11-01,Registrada,MONTEVIDEO,MALDONADO,HUGO LUIS BONJOUR MORALES,2025-04-10,2025-08-18,2025-09-11,3.0,1440,Otros usos,Otros,-34.76932866,-55.16563439,1.0,12.0,480,258434,,FISURADO,70.0,160.0,3.0,2.4,35.0,Nueva,Permiso de uso,12343,130.0,0
Proyecto de Aprovechamiento,2025/36001/006302,2026-04-15,Registrada,SALTO,PAYSANDÚ,SERGIO ANDRES GAGLIARDI URTASUN,2025-04-25,2025-07-28,2025-08-14,6.0,12960,Otros usos agropecuarios,Abrevadero de ganado,-31.8426226,-57.93889448,1.0,12.0,2160,258438,,SEDIMENTARIO,54.0,150.0,6.0,8.0,21.0,Nueva,Permiso de uso,6317,94.0,0
Proyecto de Aprovechamiento,2025/36001/006960,2035-09-25,Registrada,SAN JOSÉ,SAN JOSÉ,SERGIO ANDRES GAGLIARDI URTASUN,2025-05-12,2025-09-25,2025-10-10,30.0,172800,Industrial,Otros,-34.65017842,-56.58628955,1.0,12.0,5760,258439,,AMBOS,51.0,400.0,30.0,18.49,34.73,Nueva,Permiso de uso,3502,136.0,0
Proyecto de Aprovechamiento,2025/36001/006088,2035-06-30,Registrada,MONTEVIDEO,MONTEVIDEO,SEBASTIAN PEREZ BLANCO,2025-04-22,2025-09-04,2025-09-12,5.0,3000,Riego,Hortalizas,-34.75848745,-56.25502654,11.0,2.0,600,258470,,SEDIMENTARIO,41.0,160.0,5.0,17.0,17.5,Nueva,Permiso de uso,189987,135.0,1
Proyecto de Aprovechamiento,2024/36001/005270,2031-06-30,Registrada,SALTO,SALTO,"ANDRÉS SARACHO POSES, FRANCO GABRIEL BORDENAVE CAVANNA",2025-04-24,2025-12-24,2026-01-08,27000.0,363436,Riego,Hortalizas,-31.47918604,-58.05689022,1.0,12.0,5760,258490,,"SEDIMENTARIO, SEDIMENTARIO, SEDIMENTARIO, SEDIMENTARIO",90.0,203.2,27.0,5.15,11.1,NuevaNuevaNuevaNueva,Permiso de usoPermiso de usoPermiso de usoPermiso de uso,,244.0,1
Proyecto de Aprovechamiento,2025/36001/006286,2035-09-29,Registrada,SAN JOSÉ ESTE,CANELONES,MARIA PAULA COLLAZO CARABALLO,2025-04-25,2025-09-29,2025-10-08,0.981,1765,Otros usos,Otros,-34.44970184,-55.80542417,1.0,12.0,1800,258495,,SEDIMENTARIO,16.0,152.0,1.0,3.9,13.0,Nueva,Permiso de uso,72293,157.0,0
